,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/MariaPadillaRom/status/1728201462533234726,2023-11-24 23:58:31.000,0.9058417677879333,0.4898469097248181,0.7398092448711395,Mucha Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1728201462533234726,4,0,24,477
twitter.com/MariaPadillaRom/status/1707122936484618700,2023-09-27 19:59:59.000,0.9058417677879333,0.4898469097248181,0.7398092448711395,Mucha Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1707122936484618700,4,0,20,782
twitter.com/MariaPadillaRom/status/1716491720592970082,2023-10-23 16:28:11.000,0.7431831816832224,0.46242928813043566,0.6275859971841177,Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1716491720592970082,1,6,69,1826
twitter.com/MariaPadillaRom/status/1733151770346397895,2023-12-08 15:49:17.000,0.8548268053842627,0.1975146376336613,0.39433223527410755,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/MariaPadillaRom/status/1733151770346397895,31,20,77,3180
twitter.com/MariaPadillaRom/status/1720683224161006057,2023-11-04 06:03:44.000,0.8548268053842627,0.1975146376336613,0.39433223527410755,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/MariaPadillaRom/status/1720683224161006057,3,0,23,1203
twitter.com/MariaPadillaRom/status/1717999300678942722,2023-10-27 20:18:46.000,0.8548268053842627,0.1975146376336613,0.39433223527410755,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/MariaPadillaRom/status/1717999300678942722,1,0,6,140
twitter.com/MariaPadillaRom/status/1727406886884970970,2023-11-22 19:21:10.000,0.8548268053842627,0.1975146376336613,0.39433223527410755,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/MariaPadillaRom/status/1727406886884970970,6,0,55,1389
twitter.com/MariaPadillaRom/status/1712626447477559434,2023-10-13 00:28:58.000,0.8548268053842627,0.1975146376336613,0.39433223527410755,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/MariaPadillaRom/status/1712626447477559434,0,0,7,313
twitter.com/MariaPadillaRom/status/1729724922123973092,2023-11-29 04:52:12.000,0.08862571669863416,0.34143238147455895,0.6320901466654493,Mucho Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1729724922123973092,43,28,137,6425
twitter.com/MariaPadillaRom/status/1735412996753805465,2023-12-14 21:34:35.000,0.8791935841242472,0.22864032699788547,0.9444321592648824,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1735412996753805465,13,3,28,657
twitter.com/MariaPadillaRom/status/1720486914027905205,2023-11-03 17:03:40.000,0.8791935841242472,0.22864032699788547,0.9444321592648824,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1720486914027905205,3,0,15,489
twitter.com/MariaPadillaRom/status/1713729682372268422,2023-10-16 01:32:50.000,0.8791935841242472,0.22864032699788547,0.9444321592648824,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1713729682372268422,1,0,20,561
twitter.com/MariaPadillaRom/status/1724877228830327235,2023-11-15 19:49:12.000,0.8791935841242472,0.22864032699788547,0.9444321592648824,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1724877228830327235,4,0,29,1334
twitter.com/MariaPadillaRom/status/1711790646829179231,2023-10-10 17:07:48.000,0.8791935841242472,0.22864032699788547,0.9444321592648824,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1711790646829179231,1,0,16,535
twitter.com/MariaPadillaRom/status/1732532687938703425,2023-12-06 22:49:16.000,0.8791935841242472,0.22864032699788547,0.9444321592648824,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1732532687938703425,1,0,15,312
twitter.com/MariaPadillaRom/status/1735118092710134087,2023-12-14 02:02:44.000,0.5685249159733455,0.2992279748769194,0.8204392790794373,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1735118092710134087,9,5,62,1616
twitter.com/MariaPadillaRom/status/1718026124662292988,2023-10-27 22:05:22.000,0.5685249159733455,0.2992279748769194,0.8204392790794373,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1718026124662292988,0,0,7,222
twitter.com/MariaPadillaRom/status/1729510043299565820,2023-11-28 14:38:21.000,0.38147900402545937,0.25651180294338705,0.49971628189086914,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1729510043299565820,5,4,33,1408
twitter.com/MariaPadillaRom/status/1725219652454740385,2023-11-16 18:29:52.000,0.38147900402545937,0.25651180294338705,0.49971628189086914,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1725219652454740385,6,0,37,1184
