,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/_KarlaDiaz_/status/1720137637321699329,2023-11-02 17:55:46.000,0.04994463920593262,2.0126307490882744e-07,0.9230078458786011,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/_KarlaDiaz_/status/1720137637321699329,1,0,2,71
twitter.com/_KarlaDiaz_/status/1719928798244749508,2023-11-02 04:05:54.000,0.04994463920593262,2.0126307490882744e-07,0.9230078458786011,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/_KarlaDiaz_/status/1719928798244749508,2,0,16,177
twitter.com/_KarlaDiaz_/status/1702727631219601660,2023-09-15 16:54:37.000,0.06196761131286621,4.187280386018765e-12,0.0008227229118347168,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1702727631219601660,5,0,19,237
twitter.com/_KarlaDiaz_/status/1713029735964451126,2023-10-14 03:11:30.000,0.06196761131286621,4.187280386018765e-12,0.0008227229118347168,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1713029735964451126,0,0,7,103
twitter.com/_KarlaDiaz_/status/1706896046402457779,2023-09-27 04:58:24.000,0.9001576900482178,0.019669640251549346,0.9980588555335999,Mucha Aprobacion/Alegria,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/_KarlaDiaz_/status/1706896046402457779,0,0,8,200
twitter.com/_KarlaDiaz_/status/1654137348907466752,2023-05-04 14:54:11.000,0.05366402864456177,0.11919709727946037,0.9969435334205627,Mucho Enojo/Molestia,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/_KarlaDiaz_/status/1654137348907466752,3,2,9,195
twitter.com/_KarlaDiaz_/status/1660696015660302351,2023-05-22 17:15:59.000,0.03152501583099365,3.593979187339575e-05,0.00012421607971191406,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1660696015660302351,0,0,5,88
twitter.com/_KarlaDiaz_/status/1704705455493091623,2023-09-21 03:53:47.000,0.03152501583099365,3.593979187339575e-05,0.00012421607971191406,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1704705455493091623,3,0,19,242
twitter.com/_KarlaDiaz_/status/1729340875291906509,2023-11-28 03:26:08.000,0.03152501583099365,3.593979187339575e-05,0.00012421607971191406,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1729340875291906509,0,0,3,49
twitter.com/_KarlaDiaz_/status/1708896576804954310,2023-10-02 17:27:48.000,0.03152501583099365,3.593979187339575e-05,0.00012421607971191406,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1708896576804954310,0,0,3,102
twitter.com/_KarlaDiaz_/status/1726690954445262851,2023-11-20 19:56:18.000,0.01601552963256836,3.9677036182395176e-06,0.15490785241127014,Mucho Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/_KarlaDiaz_/status/1726690954445262851,7,2,18,742
